"DAY_OF_MONTH","DAY_OF_WEEK","OP_UNIQUE_CARRIER","OP_CARRIER_AIRLINE_ID","OP_CARRIER","TAIL_NUM","OP_CARRIER_FL_NUM","ORIGIN_AIRPORT_ID","ORIGIN_AIRPORT_SEQ_ID","ORIGIN","DEST_AIRPORT_ID","DEST_AIRPORT_SEQ_ID","DEST","DEP_TIME","DEP_DEL15","DEP_TIME_BLK","ARR_TIME","ARR_DEL15","CANCELLED","DIVERTED","DISTANCE",
1,3,"UA",19977,"UA","N69804","443",12266,1226603,"IAH",11618,1161802,"EWR","1550",1.00,"1400-1459","1949",1.00,0.00,0.00,1400.00,
1,3,"UA",19977,"UA","N4901U","443",14747,1474703,"SEA",12266,1226603,"IAH","0653",0.00,"0700-0759","1248",0.00,0.00,0.00,1874.00,
1,3,"UA",19977,"UA","N68842","442",11618,1161802,"EWR",15304,1530402,"TPA","1910",1.00,"1800-1859","2202",0.00,0.00,0.00,997.00,
1,3,"UA",19977,"UA","N419UA","441",11292,1129202,"DEN",14570,1457002,"RNO","2257",1.00,"2200-2259","0013",1.00,0.00,0.00,804.00,
1,3,"UA",19977,"UA","N850UA","439",10721,1072102,"BOS",13930,1393007,"ORD","1824",0.00,"1800-1859","1957",0.00,0.00,0.00,867.00,
1,3,"UA",19977,"UA","N77538","438",12266,1226603,"IAH",14747,1474703,"SEA","0933",0.00,"0900-0959","1223",0.00,0.00,0.00,1874.00,
1,3,"UA",19977,"UA","N73276","437",12266,1226603,"IAH",11292,1129202,"DEN","1804",0.00,"1800-1859","1958",1.00,0.00,0.00,862.00,
1,3,"UA",19977,"UA","N39297","436",10397,1039707,"ATL",11618,1161802,"EWR","0636",0.00,"0600-0659","0835",0.00,0.00,0.00,746.00,
1,3,"UA",19977,"UA","N68807","435",12758,1275804,"KOA",14771,1477104,"SFO","1546",0.00,"1500-1559","2243",0.00,0.00,0.00,2367.00,
1,3,"UA",19977,"UA","N73259","434",11618,1161802,"EWR",13204,1320402,"MCO","1714",0.00,"1700-1759","2005",0.00,0.00,0.00,937.00,
1,3,"UA",19977,"UA","N19130","433",10721,1072102,"BOS",14771,1477104,"SFO","0549",0.00,"0600-0659","0923",0.00,0.00,0.00,2704.00,
1,3,"UA",19977,"UA","N821UA","432",12889,1288903,"LAS",13930,1393007,"ORD","0640",0.00,"0600-0659","1204",0.00,0.00,0.00,1514.00,
1,3,"UA",19977,"UA","N76528","431",14771,1477104,"SFO",11292,1129202,"DEN","0853",0.00,"0800-0859","1235",0.00,0.00,0.00,967.00,
1,3,"UA",19977,"UA","N38467","430",11292,1129202,"DEN",14100,1410005,"PHL","2351",0.00,"2300-2359","0459",0.00,0.00,0.00,1558.00,
1,3,"UA",19977,"UA","N456UA","427",11292,1129202,"DEN",14057,1405702,"PDX","1716",0.00,"1700-1759","1849",0.00,0.00,0.00,991.00,
1,3,"UA",19977,"UA","N677UA","426",11618,1161802,"EWR",13930,1393007,"ORD","0824",0.00,"0800-0859","0955",0.00,0.00,0.00,719.00,
1,3,"UA",19977,"UA","N34460","424",12264,1226402,"IAD",14771,1477104,"SFO","0828",0.00,"0800-0859","1122",0.00,0.00,0.00,2419.00,
1,3,"UA",19977,"UA","N426UA","423",12266,1226603,"IAH",12889,1288903,"LAS","1445",0.00,"1400-1459","1612",1.00,0.00,0.00,1222.00,
1,3,"UA",19977,"UA","N75858","422",13930,1393007,"ORD",14771,1477104,"SFO","1915",1.00,"1800-1859","2144",1.00,0.00,0.00,1846.00,
1,3,"UA",19977,"UA","N38479","421",11292,1129202,"DEN",13204,1320402,"MCO","2350",0.00,"2300-2359","0500",0.00,0.00,0.00,1546.00,
1,3,"UA",19977,"UA","N77542","420",11292,1129202,"DEN",12892,1289208,"LAX","1052",0.00,"1000-1059","1214",0.00,0.00,0.00,862.00,
1,3,"UA",19977,"UA","N406UA","420",12892,1289208,"LAX",14771,1477104,"SFO","1356",0.00,"1400-1459","1524",0.00,0.00,0.00,337.00,
1,3,"UA",19977,"UA","N68801","419",12264,1226402,"IAD",13204,1320402,"MCO","1712",0.00,"1700-1759","1926",0.00,0.00,0.00,758.00,
1,3,"UA",19977,"UA","N69840","419",14747,1474703,"SEA",12264,1226402,"IAD","0812",0.00,"0800-0859","1549",0.00,0.00,0.00,2306.00,
1,3,"UA",19977,"UA","N77510","418",11042,1104205,"CLE",13930,1393007,"ORD","1419",0.00,"1400-1459","1431",0.00,0.00,0.00,315.00,
1,3,"UA",19977,"UA","N78509","417",12892,1289208,"LAX",13830,1383002,"OGG","0828",0.00,"0800-0859","1155",0.00,0.00,0.00,2486.00,
1,3,"UA",19977,"UA","N477UA","416",10721,1072102,"BOS",11292,1129202,"DEN","1005",0.00,"1000-1059","1239",0.00,0.00,0.00,1754.00,
1,3,"UA",19977,"UA","N811UA","416",11292,1129202,"DEN",14057,1405702,"PDX","1548",0.00,"1500-1559","1731",0.00,0.00,0.00,991.00,
1,3,"UA",19977,"UA","N69833","416",11618,1161802,"EWR",10721,1072102,"BOS","0758",0.00,"0700-0759","0902",0.00,0.00,0.00,200.00,
1,3,"UA",19977,"UA","N776UA","415",12892,1289208,"LAX",11618,1161802,"EWR","2308",0.00,"2300-2359","0657",0.00,0.00,0.00,2454.00,
1,3,"UA",19977,"UA","N819UA","414",10994,1099402,"CHS",13930,1393007,"ORD","0739",0.00,"0700-0759","0858",0.00,0.00,0.00,760.00,
1,3,"UA",19977,"UA","N63890","413",12266,1226603,"IAH",13204,1320402,"MCO","0929",0.00,"0900-0959","1223",0.00,0.00,0.00,854.00,
1,3,"UA",19977,"UA","N75433","411",12892,1289208,"LAX",12264,1226402,"IAD","2327",0.00,"2300-2359","0658",0.00,0.00,0.00,2288.00,
1,3,"UA",19977,"UA","N61882","411",13204,1320402,"MCO",13930,1393007,"ORD","1812",1.00,"1600-1659","2004",1.00,0.00,0.00,1005.00,
1,3,"UA",19977,"UA","N75851","411",13930,1393007,"ORD",12892,1289208,"LAX","1925",0.00,"1900-1959","2204",0.00,0.00,0.00,1744.00,
1,3,"UA",19977,"UA","N15710","410",10397,1039707,"ATL",11618,1161802,"EWR","1807",0.00,"1800-1859","2031",0.00,0.00,0.00,746.00,
1,3,"UA",19977,"UA","N13138","408",12266,1226603,"IAH",11618,1161802,"EWR","0811",1.00,"0700-0759","1212",1.00,0.00,0.00,1400.00,
1,3,"UA",19977,"UA","N77865","407",13930,1393007,"ORD",11292,1129202,"DEN","1606",0.00,"1600-1659","1736",0.00,0.00,0.00,888.00,
1,3,"UA",19977,"UA","N404UA","406",11292,1129202,"DEN",12953,1295304,"LGA","1537",0.00,"1500-1559","2057",0.00,0.00,0.00,1620.00,
1,3,"UA",19977,"UA","","406",12441,1244102,"JAC",11292,1129202,"DEN","",,"1200-1259","",,1.00,0.00,406.00,
1,3,"UA",19977,"UA","N780UA","404",12266,1226603,"IAH",14771,1477104,"SFO","0739",0.00,"0700-0759","0954",0.00,0.00,0.00,1635.00,
1,3,"UA",19977,"UA","N455UA","403",11292,1129202,"DEN",14908,1490803,"SNA","0936",0.00,"0900-0959","1103",0.00,0.00,0.00,846.00,
1,3,"UA",19977,"UA","N429UA","402",13487,1348702,"MSP",13930,1393007,"ORD","0848",0.00,"0800-0859","1016",0.00,0.00,0.00,334.00,
1,3,"UA",19977,"UA","N497UA","401",11292,1129202,"DEN",10821,1082106,"BWI","1730",0.00,"1700-1759","2236",0.00,0.00,0.00,1491.00,
1,3,"UA",19977,"UA","N37471","401",14570,1457002,"RNO",11292,1129202,"DEN","1202",0.00,"1100-1159","1459",0.00,0.00,0.00,804.00,
1,3,"UA",19977,"UA","N15712","400",11618,1161802,"EWR",14057,1405702,"PDX","1944",1.00,"1900-1959","2237",0.00,0.00,0.00,2434.00,
1,3,"UA",19977,"UA","N37422","399",11292,1129202,"DEN",12339,1233904,"IND","1734",0.00,"1700-1759","2149",0.00,0.00,0.00,977.00,
1,3,"UA",19977,"UA","N469UA","399",13486,1348602,"MSO",11292,1129202,"DEN","1302",0.00,"1200-1259","1455",0.00,0.00,0.00,679.00,
1,3,"UA",19977,"UA","N817UA","398",11292,1129202,"DEN",13198,1319801,"MCI","1330",0.00,"1300-1359","1600",0.00,0.00,0.00,533.00,
1,3,"UA",19977,"UA","N38454","397",13930,1393007,"ORD",15304,1530402,"TPA","1413",0.00,"1400-1459","1744",0.00,0.00,0.00,1011.00,
1,3,"UA",19977,"UA","N212UA","396",12173,1217305,"HNL",14771,1477104,"SFO","2159",0.00,"2200-2259","0448",0.00,0.00,0.00,2398.00,
1,3,"UA",19977,"UA","N67845","395",13930,1393007,"ORD",14679,1467903,"SAN","1604",0.00,"1600-1659","1823",0.00,0.00,0.00,1723.00,
1,3,"UA",19977,"UA","N14107","395",14679,1467903,"SAN",11618,1161802,"EWR","2107",0.00,"2100-2159","0511",0.00,0.00,0.00,2425.00,
1,3,"UA",19977,"UA","N480UA","394",11292,1129202,"DEN",11884,1188402,"GEG","2225",0.00,"2200-2259","2347",0.00,0.00,0.00,836.00,
1,3,"UA",19977,"UA","N78438","393",11292,1129202,"DEN",14057,1405702,"PDX","1936",1.00,"1900-1959","2119",1.00,0.00,0.00,991.00,
1,3,"UA",19977,"UA","N497UA","393",12953,1295304,"LGA",11292,1129202,"DEN","1348",0.00,"1300-1359","1608",0.00,0.00,0.00,1620.00,
1,3,"UA",19977,"UA","N836UA","392",11292,1129202,"DEN",10693,1069302,"BNA","1111",0.00,"1100-1159","1451",0.00,0.00,0.00,1014.00,
1,3,"UA",19977,"UA","N472UA","391",11292,1129202,"DEN",11697,1169706,"FLL","1059",0.00,"1100-1159","1650",0.00,0.00,0.00,1703.00,
1,3,"UA",19977,"UA","N67815","390",14771,1477104,"SFO",13930,1393007,"ORD","1543",0.00,"1500-1559","2140",0.00,0.00,0.00,1846.00,
1,3,"UA",19977,"UA","N37422","389",10721,1072102,"BOS",12264,1226402,"IAD","0550",0.00,"0001-0559","0731",0.00,0.00,0.00,413.00,
1,3,"UA",19977,"UA","N417UA","388",11697,1169706,"FLL",12266,1226603,"IAH","1902",0.00,"1800-1859","2059",0.00,0.00,0.00,966.00,
1,3,"UA",19977,"UA","N17245","386",11003,1100303,"CID",11292,1129202,"DEN","1504",0.00,"1500-1559","1616",0.00,0.00,0.00,692.00,
1,3,"UA",19977,"UA","N39423","386",11292,1129202,"DEN",10721,1072102,"BOS","1747",0.00,"1700-1759","2327",0.00,0.00,0.00,1754.00,
1,3,"UA",19977,"UA","N837UA","385",12266,1226603,"IAH",14771,1477104,"SFO","2145",1.00,"2100-2159","2352",0.00,0.00,0.00,1635.00,
1,3,"UA",19977,"UA","N61881","384",12266,1226603,"IAH",10423,1042302,"AUS","1632",0.00,"1600-1659","1719",0.00,0.00,0.00,140.00,
1,3,"UA",19977,"UA","N769UA","383",12173,1217305,"HNL",11292,1129202,"DEN","2057",0.00,"2100-2159","0617",0.00,0.00,0.00,3365.00,
1,3,"UA",19977,"UA","N68843","382",14679,1467903,"SAN",11292,1129202,"DEN","1757",0.00,"1800-1859","2110",0.00,0.00,0.00,853.00,
1,3,"UA",19977,"UA","N69813","380",11618,1161802,"EWR",13204,1320402,"MCO","1224",0.00,"1200-1259","1505",0.00,0.00,0.00,937.00,
1,3,"UA",19977,"UA","N37464","380",11697,1169706,"FLL",11618,1161802,"EWR","0655",0.00,"0700-0759","0951",0.00,0.00,0.00,1065.00,
1,3,"UA",19977,"UA","N67846","380",13204,1320402,"MCO",14771,1477104,"SFO","1843",0.00,"1800-1859","2139",0.00,0.00,0.00,2446.00,
1,3,"UA",19977,"UA","N417UA","379",12264,1226402,"IAD",13204,1320402,"MCO","0808",0.00,"0800-0859","1023",0.00,0.00,0.00,758.00,
1,3,"UA",19977,"UA","N512UA","377",11618,1161802,"EWR",12892,1289208,"LAX","1010",0.00,"1000-1059","1252",0.00,0.00,0.00,2454.00,
1,3,"UA",19977,"UA","N87507","375",11697,1169706,"FLL",11618,1161802,"EWR","1425",0.00,"1400-1459","1714",0.00,0.00,0.00,1065.00,
1,3,"UA",19977,"UA","N73270","374",13930,1393007,"ORD",12266,1226603,"IAH","1243",0.00,"1200-1259","1543",0.00,0.00,0.00,925.00,
1,3,"UA",19977,"UA","N845UA","373",13930,1393007,"ORD",14107,1410702,"PHX","1342",0.00,"1300-1359","1620",0.00,0.00,0.00,1440.00,
1,3,"UA",19977,"UA","N845UA","373",14107,1410702,"PHX",11292,1129202,"DEN","1721",0.00,"1700-1759","1907",0.00,0.00,0.00,602.00,
1,3,"UA",19977,"UA","N212UA","372",12173,1217305,"HNL",14771,1477104,"SFO","0759",0.00,"0800-0859","1449",0.00,0.00,0.00,2398.00,
1,3,"UA",19977,"UA","N476UA","371",14570,1457002,"RNO",11292,1129202,"DEN","0656",0.00,"0600-0659","0955",0.00,0.00,0.00,804.00,
1,3,"UA",19977,"UA","N37434","370",11292,1129202,"DEN",10423,1042302,"AUS","0806",0.00,"0800-0859","1110",0.00,0.00,0.00,775.00,
1,3,"UA",19977,"UA","N57869","369",13930,1393007,"ORD",12892,1289208,"LAX","1740",0.00,"1700-1759","1949",0.00,0.00,0.00,1744.00,
1,3,"UA",19977,"UA","N78285","368",14771,1477104,"SFO",14262,1426204,"PSP","1213",1.00,"1100-1159","1337",1.00,0.00,0.00,421.00,
1,3,"UA",19977,"UA","N843UA","367",11278,1127805,"DCA",12266,1226603,"IAH","0752",0.00,"0700-0759","1019",0.00,0.00,0.00,1208.00,
1,3,"UA",19977,"UA","N37462","366",14679,1467903,"SAN",13930,1393007,"ORD","2220",0.00,"2200-2259","0357",0.00,0.00,0.00,1723.00,
1,3,"UA",19977,"UA","N87507","365",11618,1161802,"EWR",13930,1393007,"ORD","0624",0.00,"0600-0659","0735",0.00,0.00,0.00,719.00,
1,3,"UA",19977,"UA","N12218","364",11292,1129202,"DEN",11042,1104205,"CLE","1331",0.00,"1300-1359","1807",0.00,0.00,0.00,1201.00,
1,3,"UA",19977,"UA","N472UA","364",13486,1348602,"MSO",11292,1129202,"DEN","0745",0.00,"0700-0759","1002",0.00,0.00,0.00,679.00,
1,3,"UA",19977,"UA","N67052","363",11618,1161802,"EWR",12173,1217305,"HNL","0845",1.00,"0800-0859","1441",1.00,0.00,0.00,4962.00,
1,3,"UA",19977,"UA","N67052","362",12173,1217305,"HNL",11618,1161802,"EWR","1556",0.00,"1500-1559","0614",0.00,0.00,0.00,4962.00,
1,3,"UA",19977,"UA","N36472","361",12889,1288903,"LAS",14771,1477104,"SFO","1803",0.00,"1800-1859","1936",0.00,0.00,0.00,414.00,
1,3,"UA",19977,"UA","N35271","360",12264,1226402,"IAD",15304,1530402,"TPA","1745",0.00,"1700-1759","2008",0.00,0.00,0.00,811.00,
1,3,"UA",19977,"UA","N68836","360",12892,1289208,"LAX",12264,1226402,"IAD","0611",0.00,"0600-0659","1345",0.00,0.00,0.00,2288.00,
1,3,"UA",19977,"UA","N69835","358",14771,1477104,"SFO",12889,1288903,"LAS","1042",0.00,"1000-1059","1220",0.00,0.00,0.00,414.00,
1,3,"UA",19977,"UA","N406UA","357",11193,1119302,"CVG",14771,1477104,"SFO","0659",0.00,"0700-0759","0854",0.00,0.00,0.00,2036.00,
1,3,"UA",19977,"UA","N36469","355",11618,1161802,"EWR",12266,1226603,"IAH","1231",0.00,"1200-1259","1544",0.00,0.00,0.00,1400.00,
1,3,"UA",19977,"UA","N37252","354",11292,1129202,"DEN",11042,1104205,"CLE","1547",0.00,"1500-1559","2020",0.00,0.00,0.00,1201.00,
1,3,"UA",19977,"UA","N76522","353",14771,1477104,"SFO",14679,1467903,"SAN","1707",1.00,"1600-1659","1835",1.00,0.00,0.00,447.00,
1,3,"UA",19977,"UA","N13248","352",12264,1226402,"IAD",10721,1072102,"BOS","2208",0.00,"2200-2259","2337",0.00,0.00,0.00,413.00,
1,3,"UA",19977,"UA","N484UA","352",14771,1477104,"SFO",15304,1530402,"TPA","0925",0.00,"0900-0959","1745",0.00,0.00,0.00,2393.00,
1,3,"UA",19977,"UA","N410UA","352",15304,1530402,"TPA",12264,1226402,"IAD","1921",0.00,"1900-1959","2113",0.00,0.00,0.00,811.00,
1,3,"UA",19977,"UA","N67846","351",14771,1477104,"SFO",14747,1474703,"SEA","2307",0.00,"2200-2259","0117",0.00,0.00,0.00,679.00,
1,3,"UA",19977,"UA","N41140","349",14771,1477104,"SFO",11618,1161802,"EWR","2057",0.00,"2100-2159","0502",0.00,0.00,0.00,2565.00,
1,3,"UA",19977,"UA","N215UA","348",13830,1383002,"OGG",13930,1393007,"ORD","1734",0.00,"1700-1759","0511",0.00,0.00,0.00,4184.00,
1,3,"UA",19977,"UA","N871UA","347",11292,1129202,"DEN",12953,1295304,"LGA","0748",0.00,"0700-0759","1314",0.00,0.00,0.00,1620.00,
1,3,"UA",19977,"UA","N409UA","346",11292,1129202,"DEN",13891,1389101,"ONT","1911",0.00,"1900-1959","2019",0.00,0.00,0.00,819.00,
1,3,"UA",19977,"UA","N662UA","345",12264,1226402,"IAD",12173,1217305,"HNL","0901",0.00,"0900-0959","1442",0.00,0.00,0.00,4817.00,
1,3,"UA",19977,"UA","N662UA","344",12173,1217305,"HNL",12264,1226402,"IAD","1624",0.00,"1600-1659","0626",0.00,0.00,0.00,4817.00,
1,3,"UA",19977,"UA","N37464","343",11618,1161802,"EWR",14027,1402702,"PBI","1057",0.00,"1100-1159","1338",0.00,0.00,0.00,1023.00,
1,3,"UA",19977,"UA","N16703","342",12451,1245102,"JAX",13930,1393007,"ORD","0704",0.00,"0700-0759","0844",0.00,0.00,0.00,864.00,
1,3,"UA",19977,"UA","N69804","341",11618,1161802,"EWR",12266,1226603,"IAH","2059",0.00,"2000-2059","0005",0.00,0.00,0.00,1400.00,
1,3,"UA",19977,"UA","N775UA","340",12264,1226402,"IAD",14771,1477104,"SFO","1712",0.00,"1700-1759","1950",0.00,0.00,0.00,2419.00,
1,3,"UA",19977,"UA","N68801","340",13930,1393007,"ORD",12264,1226402,"IAD","1258",0.00,"1300-1359","1541",0.00,0.00,0.00,588.00,
1,3,"UA",19977,"UA","N77430","339",11292,1129202,"DEN",14747,1474703,"SEA","0919",0.00,"0900-0959","1118",0.00,0.00,0.00,1024.00,
1,3,"UA",19977,"UA","N494UA","338",11618,1161802,"EWR",13495,1349505,"MSY","1411",1.00,"0700-0759","1651",1.00,0.00,0.00,1167.00,
1,3,"UA",19977,"UA","N77867","336",11292,1129202,"DEN",13930,1393007,"ORD","1311",1.00,"1100-1159","1622",1.00,0.00,0.00,888.00,
1,3,"UA",19977,"UA","N890UA","334",11884,1188402,"GEG",13930,1393007,"ORD","0647",0.00,"0600-0659","1206",0.00,0.00,0.00,1498.00,
1,3,"UA",19977,"UA","N442UA","333",11697,1169706,"FLL",12266,1226603,"IAH","0854",0.00,"0900-0959","1045",0.00,0.00,0.00,966.00,
1,3,"UA",19977,"UA","N37267","331",11292,1129202,"DEN",11618,1161802,"EWR","1558",0.00,"1600-1659","2124",0.00,0.00,0.00,1605.00,
1,3,"UA",19977,"UA","N27733","330",13303,1330303,"MIA",13930,1393007,"ORD","1207",0.00,"1200-1259","1433",0.00,0.00,0.00,1197.00,
1,3,"UA",19977,"UA","N69819","329",11292,1129202,"DEN",11618,1161802,"EWR","2359",0.00,"2300-2359","0512",0.00,0.00,0.00,1605.00,
1,3,"UA",19977,"UA","N769UA","328",11292,1129202,"DEN",12173,1217305,"HNL","0930",0.00,"0900-0959","1339",0.00,0.00,0.00,3365.00,
1,3,"UA",19977,"UA","N17244","327",10849,1084907,"BZN",11618,1161802,"EWR","1330",0.00,"1300-1359","1945",0.00,0.00,0.00,1882.00,
1,3,"UA",19977,"UA","N64809","326",12264,1226402,"IAD",14747,1474703,"SEA","1726",0.00,"1700-1759","2001",0.00,0.00,0.00,2306.00,
1,3,"UA",19977,"UA","N61898","325",11618,1161802,"EWR",11697,1169706,"FLL","1600",0.00,"1600-1659","1911",0.00,0.00,0.00,1065.00,
1,3,"UA",19977,"UA","N57863","324",11292,1129202,"DEN",14771,1477104,"SFO","0750",0.00,"0700-0759","0944",0.00,0.00,0.00,967.00,
1,3,"UA",19977,"UA","N69839","323",14100,1410005,"PHL",11292,1129202,"DEN","0607",0.00,"0600-0659","0758",0.00,0.00,0.00,1558.00,
1,3,"UA",19977,"UA","N61898","322",14635,1463502,"RSW",11618,1161802,"EWR","1105",0.00,"1100-1159","1348",0.00,0.00,0.00,1068.00,
1,3,"UA",19977,"UA","N76062","321",12266,1226603,"IAH",12264,1226402,"IAD","2310",1.00,"1600-1659","0226",1.00,0.00,0.00,1190.00,
1,3,"UA",19977,"UA","N75854","320",11292,1129202,"DEN",10721,1072102,"BOS","1937",1.00,"1600-1659","0101",1.00,0.00,0.00,1754.00,
1,3,"UA",19977,"UA","N816UA","320",12953,1295304,"LGA",11292,1129202,"DEN","1212",0.00,"1200-1259","1421",0.00,0.00,0.00,1620.00,
1,3,"UA",19977,"UA","N37293","319",12264,1226402,"IAD",12892,1289208,"LAX","0646",0.00,"0600-0659","0906",0.00,0.00,0.00,2288.00,
1,3,"UA",19977,"UA","N494UA","318",11292,1129202,"DEN",11003,1100303,"CID","2028",0.00,"2000-2059","2310",0.00,0.00,0.00,692.00,
1,3,"UA",19977,"UA","N39415","316",14107,1410702,"PHX",12264,1226402,"IAD","0858",0.00,"0900-0959","1439",0.00,0.00,0.00,1956.00,
1,3,"UA",19977,"UA","N457UA","315",11697,1169706,"FLL",12264,1226402,"IAD","1352",0.00,"1300-1359","1609",0.00,0.00,0.00,901.00,
1,3,"UA",19977,"UA","N17245","314",11292,1129202,"DEN",11618,1161802,"EWR","1749",1.00,"1700-1759","2309",0.00,0.00,0.00,1605.00,
1,3,"UA",19977,"UA","N776UA","313",11292,1129202,"DEN",12266,1226603,"IAH","1327",0.00,"1300-1359","1636",0.00,0.00,0.00,862.00,
1,3,"UA",19977,"UA","N822UA","312",14457,1445702,"RAP",11292,1129202,"DEN","0604",1.00,"0001-0559","0706",0.00,0.00,0.00,300.00,
1,3,"UA",19977,"UA","N846UA","311",11292,1129202,"DEN",14831,1483106,"SJC","0932",0.00,"0900-0959","1058",0.00,0.00,0.00,948.00,
1,3,"UA",19977,"UA","N25201","310",11292,1129202,"DEN",10721,1072102,"BOS","2315",0.00,"2300-2359","0506",0.00,0.00,0.00,1754.00,
1,3,"UA",19977,"UA","N78448","309",12264,1226402,"IAD",12892,1289208,"LAX","2201",0.00,"2200-2259","0044",0.00,0.00,0.00,2288.00,
1,3,"UA",19977,"UA","N495UA","309",14771,1477104,"SFO",12264,1226402,"IAD","1058",0.00,"1100-1159","1929",1.00,0.00,0.00,2419.00,
1,3,"UA",19977,"UA","N21723","308",15016,1501606,"STL",12266,1226603,"IAH","0611",0.00,"0600-0659","0820",0.00,0.00,0.00,667.00,
1,3,"UA",19977,"UA","N416UA","307",11292,1129202,"DEN",10397,1039707,"ATL","1049",0.00,"1000-1059","1527",0.00,0.00,0.00,1199.00,
1,3,"UA",19977,"UA","N76529","306",12889,1288903,"LAS",14771,1477104,"SFO","2051",1.00,"1900-1959","2244",1.00,0.00,0.00,414.00,
1,3,"UA",19977,"UA","N779UA","306",14771,1477104,"SFO",12266,1226603,"IAH","2358",0.00,"2300-2359","0538",0.00,0.00,0.00,1635.00,
1,3,"UA",19977,"UA","N15710","305",13930,1393007,"ORD",10397,1039707,"ATL","1415",0.00,"1400-1459","1700",0.00,0.00,0.00,606.00,
1,3,"UA",19977,"UA","N33262","304",10721,1072102,"BOS",12266,1226603,"IAH","0457",0.00,"0001-0559","0814",0.00,0.00,0.00,1597.00,
1,3,"UA",19977,"UA","N452UA","303",11292,1129202,"DEN",12953,1295304,"LGA","1043",1.00,"0900-0959","1610",1.00,0.00,0.00,1620.00,
1,3,"UA",19977,"UA","N435UA","302",11292,1129202,"DEN",10620,1062003,"BIL","2223",0.00,"2200-2259","2342",0.00,0.00,0.00,455.00,
1,3,"UA",19977,"UA","N774UA","300",14771,1477104,"SFO",12173,1217305,"HNL","1430",1.00,"1400-1459","1741",0.00,0.00,0.00,2398.00,
1,3,"UA",19977,"UA","N33264","299",11292,1129202,"DEN",10299,1029906,"ANC","1556",0.00,"1600-1659","1929",0.00,0.00,0.00,2405.00,
1,3,"UA",19977,"UA","N23721","297",12266,1226603,"IAH",13495,1349505,"MSY","1844",0.00,"1800-1859","1944",0.00,0.00,0.00,305.00,
1,3,"UA",19977,"UA","N76514","296",11618,1161802,"EWR",13303,1330303,"MIA","1427",0.00,"1400-1459","1715",0.00,0.00,0.00,1085.00,
1,3,"UA",19977,"UA","N26960","295",14771,1477104,"SFO",11618,1161802,"EWR","0830",1.00,"0800-0859","1634",0.00,0.00,0.00,2565.00,
1,3,"UA",19977,"UA","N35204","294",11003,1100303,"CID",11292,1129202,"DEN","0548",0.00,"0001-0559","0657",0.00,0.00,0.00,692.00,
1,3,"UA",19977,"UA","N53441","293",11292,1129202,"DEN",13204,1320402,"MCO","0753",0.00,"0700-0759","1322",0.00,0.00,0.00,1546.00,
1,3,"UA",19977,"UA","N37413","293",13204,1320402,"MCO",11618,1161802,"EWR","2207",1.00,"1600-1659","0029",1.00,0.00,0.00,937.00,
1,3,"UA",19977,"UA","N37413","292",14771,1477104,"SFO",13204,1320402,"MCO","1319",0.00,"1300-1359","2121",0.00,0.00,0.00,2446.00,
1,3,"UA",19977,"UA","N76265","291",12264,1226402,"IAD",14893,1489302,"SMF","1746",0.00,"1700-1759","2025",0.00,0.00,0.00,2358.00,
1,3,"UA",19977,"UA","N775UA","291",14771,1477104,"SFO",12264,1226402,"IAD","0730",0.00,"0700-0759","1500",0.00,0.00,0.00,2419.00,
1,3,"UA",19977,"UA","N35260","291",14893,1489302,"SMF",13930,1393007,"ORD","2350",0.00,"2300-2359","0529",0.00,0.00,0.00,1781.00,
1,3,"UA",19977,"UA","N889UA","289",10849,1084907,"BZN",11292,1129202,"DEN","1219",0.00,"1200-1259","1352",0.00,0.00,0.00,524.00,
1,3,"UA",19977,"UA","N851UA","288",13495,1349505,"MSY",13930,1393007,"ORD","1755",0.00,"1700-1759","2022",0.00,0.00,0.00,836.00,
1,3,"UA",19977,"UA","N68802","286",12173,1217305,"HNL",12892,1289208,"LAX","1319",0.00,"1300-1359","2045",0.00,0.00,0.00,2556.00,
1,3,"UA",19977,"UA","N815UA","285",12266,1226603,"IAH",11278,1127805,"DCA","1844",0.00,"1800-1859","2208",0.00,0.00,0.00,1208.00,
1,3,"UA",19977,"UA","N780UA","285",14771,1477104,"SFO",12266,1226603,"IAH","1120",0.00,"1100-1159","1658",0.00,0.00,0.00,1635.00,
1,3,"UA",19977,"UA","N38424","284",10423,1042302,"AUS",14771,1477104,"SFO","1153",0.00,"1100-1159","1359",0.00,0.00,0.00,1504.00,
1,3,"UA",19977,"UA","N406UA","283",12892,1289208,"LAX",14771,1477104,"SFO","2101",1.00,"1900-1959","2244",1.00,0.00,0.00,337.00,
1,3,"UA",19977,"UA","N19136","282",11618,1161802,"EWR",11292,1129202,"DEN","0727",0.00,"0700-0759","0959",0.00,0.00,0.00,1605.00,
1,3,"UA",19977,"UA","N69888","281",10423,1042302,"AUS",12266,1226603,"IAH","1619",0.00,"1600-1659","1706",0.00,0.00,0.00,140.00,
1,3,"UA",19977,"UA","N34222","281",11292,1129202,"DEN",10423,1042302,"AUS","1058",0.00,"1000-1059","1416",1.00,0.00,0.00,775.00,
1,3,"UA",19977,"UA","N425UA","280",11618,1161802,"EWR",14747,1474703,"SEA","0643",0.00,"0600-0659","0940",0.00,0.00,0.00,2402.00,
1,3,"UA",19977,"UA","N73259","279",13204,1320402,"MCO",11618,1161802,"EWR","2058",0.00,"2100-2159","2322",0.00,0.00,0.00,937.00,
